GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|COMPANY|COMPANY_F|RCPTOT|RCPTOT_F|CCORCPPCT|CCORCPPCT_F|VSHERFI|VSHERFI_F 
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32592|Explosives manufacturing|004|All companies|||2007|Reference year 2007|56||1745029||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32592|Explosives manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|52.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32592|Explosives manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|71.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32592|Explosives manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|92.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32592|Explosives manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|99.9||920.7|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325920|Explosives manufacturing|004|All companies|||2007|Reference year 2007|56||1745029||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325920|Explosives manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|52.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325920|Explosives manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|71.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325920|Explosives manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|92.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325920|Explosives manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|99.9||920.7|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32599|All other chemical product and preparation manufacturing|004|All companies|||2007|Reference year 2007|1933||39388580||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32599|All other chemical product and preparation manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|24||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32599|All other chemical product and preparation manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|32.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32599|All other chemical product and preparation manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|48.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32599|All other chemical product and preparation manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|63.8||261.4|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325991|Custom compounding of purchased resins|004|All companies|||2007|Reference year 2007|446||8852781||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325991|Custom compounding of purchased resins|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|27.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325991|Custom compounding of purchased resins|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|39.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325991|Custom compounding of purchased resins|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|60||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325991|Custom compounding of purchased resins|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|77.5||290|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325992|Photographic film, paper, plate, and chemical manufacturing|004|All companies|||2007|Reference year 2007|416||13233861||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325992|Photographic film, paper, plate, and chemical manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|67.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325992|Photographic film, paper, plate, and chemical manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|84.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325992|Photographic film, paper, plate, and chemical manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|92.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325992|Photographic film, paper, plate, and chemical manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|97.3||1888|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325998|Other miscellaneous chemical product mfg.|004|All companies|||2007|Reference year 2007|1087||17301938||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325998|Other miscellaneous chemical product mfg.|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|18.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325998|Other miscellaneous chemical product mfg.|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|29.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325998|Other miscellaneous chemical product mfg.|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|45.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|325998|Other miscellaneous chemical product mfg.|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|63.2||158.4|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326|Plastics and rubber products manufacturing|004|All companies|||2007|Reference year 2007|11322||209335541||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326|Plastics and rubber products manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|7.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326|Plastics and rubber products manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|11.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326|Plastics and rubber products manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|20.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326|Plastics and rubber products manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|32.5||31.3|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3261|Plastics product manufacturing|004|All companies|||2007|Reference year 2007|9656||170467731||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3261|Plastics product manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|5.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3261|Plastics product manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|9.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3261|Plastics product manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|18.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3261|Plastics product manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|30.8||23.5|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32611|Plastics packaging materials, film and sheet|004|All companies|||2007|Reference year 2007|1101||34576447||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32611|Plastics packaging materials, film and sheet|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|17.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32611|Plastics packaging materials, film and sheet|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|26.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32611|Plastics packaging materials, film and sheet|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|46.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32611|Plastics packaging materials, film and sheet|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|63.9||148.2|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326111|Plastics bag and pouch manufacturing|004|All companies|||2007|Reference year 2007|324||9389532||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326111|Plastics bag and pouch manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|26.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326111|Plastics bag and pouch manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|41.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326111|Plastics bag and pouch manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|63.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326111|Plastics bag and pouch manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|80.3||298.5|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326112|Plastics packaging film and sheet mfg.|004|All companies|||2007|Reference year 2007|272||9722285||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326112|Plastics packaging film and sheet mfg.|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|48.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326112|Plastics packaging film and sheet mfg.|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|57.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326112|Plastics packaging film and sheet mfg.|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|70||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326112|Plastics packaging film and sheet mfg.|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|83.9||699|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326113|Nonpackaging plastics film and sheet mfg.|004|All companies|||2007|Reference year 2007|549||15464630||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326113|Nonpackaging plastics film and sheet mfg.|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|19.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326113|Nonpackaging plastics film and sheet mfg.|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|32.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326113|Nonpackaging plastics film and sheet mfg.|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|52.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326113|Nonpackaging plastics film and sheet mfg.|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|71.3||185.7|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32612|Plastics pipe, fittings, and profile shapes|004|All companies|||2007|Reference year 2007|698||14001470||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32612|Plastics pipe, fittings, and profile shapes|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|20.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32612|Plastics pipe, fittings, and profile shapes|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|32.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32612|Plastics pipe, fittings, and profile shapes|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|48.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|32612|Plastics pipe, fittings, and profile shapes|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|67.4||186.5|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326121|Unlaminated plastics profile shape manufacturing|004|All companies|||2007|Reference year 2007|412||5101165||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326121|Unlaminated plastics profile shape manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|29.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326121|Unlaminated plastics profile shape manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|42||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326121|Unlaminated plastics profile shape manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|60||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326121|Unlaminated plastics profile shape manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|75.5||333.3|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326122|Plastics pipe and pipe fitting manufacturing|004|All companies|||2007|Reference year 2007|291||8900305||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326122|Plastics pipe and pipe fitting manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|30.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|326122|Plastics pipe and pipe fitting manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|43.4||0|X
